,Gene.1,log2fc,pvals_stud,p-values-corr,log10_p,log10_p-corr,marker_symbol,entrez,path,significant
19804,Olfr655,-0.26552560975609474,4.429774132762268e-10,8.25333028241594e-09,9.35361841720712,8.083370774912392,Olfr655,258817,path:mmu04740,False
19805,Olfr656,0.004584146341463757,0.9238885741427731,0.9455249293407942,0.03438040383721088,0.024327016229393917,Olfr656,259078,path:mmu04740,False
19806,Olfr657,0.11541280487804785,0.002098415211412315,0.006318976160693407,2.6781085742055004,2.199353283075454,Olfr657,258309,path:mmu04740,False
19807,Olfr658,0.2764914634146356,1.8852273221818672e-16,1.6598362330581078e-14,15.724636274733093,13.779934759301948,Olfr658,259051,path:mmu04740,False
19808,Olfr659,-0.07260182926829195,0.06450296355412093,0.11529323912935745,1.1904203314789252,0.9381961592699308,Olfr659,259052,path:mmu04740,False
19809,Olfr66,-0.0676097560975597,0.0987049955054688,0.1637707885153428,1.00566086692957,0.785763559950148,Olfr66,18367,path:mmu04740,False
19810,Olfr661,-0.07434573170731706,0.01889829855314491,0.04106287376424927,1.7235772943581291,1.3865506600243087,Olfr661,258743,path:mmu04740,False
19811,Olfr663,-0.10392865853658506,0.07273710509057899,0.12710801837957522,1.1382439876943633,0.8958270518994732,Olfr663,257914,path:mmu04740,False
19812,Olfr665,0.13824024390243572,0.00020523228458867984,0.0008413907123533277,3.687754320383563,3.075002286229126,Olfr665,258810,path:mmu04740,False
19813,Olfr666,0.30251341463414594,3.030772719157497e-12,9.320693284901963e-11,11.518446630612488,10.030551783074202,Olfr666,259100,path:mmu04740,False
19814,Olfr667,-0.26224085365853433,1.2658998868093312e-13,5.6991595935013895e-12,12.897600638967536,11.24418918131244,Olfr667,259062,path:mmu04740,False
19815,Olfr668,0.10061158536585336,0.003927735096174766,0.010809439856941772,2.4058578106379045,1.9661968105186767,Olfr668,259061,path:mmu04740,False
19816,Olfr669,-0.19638414634146265,4.6401631753421794e-07,3.959279520656369e-06,6.33346674683636,5.4023838364661865,Olfr669,259045,path:mmu04740,False
19817,Olfr67,-0.1144487804878036,7.933193987249135e-05,0.00036529162950566185,4.1005519259530985,3.4373602793379106,Olfr67,18368,path:mmu04740,False
19818,Olfr670,0.08593231707317006,0.06220781356719904,0.11185931065138686,1.2061550626404112,0.9513278613998792,Olfr670,384703,path:mmu04740,False
19819,Olfr671,0.2142707317073187,4.6226269054047854e-05,0.0002273510688875188,4.335111157278473,3.643302999625313,Olfr671,257910,path:mmu04740,False
19820,Olfr672,-0.09247012195122027,0.01013961289937525,0.02440728118816653,1.9939786247733249,1.6124805954594572,Olfr672,258755,path:mmu04740,False
19821,Olfr675,0.04003841463414748,0.2342796601777705,0.33005331827741263,0.6302654145869927,0.4814158965972152,Olfr675,258147,path:mmu04740,False
19822,Olfr676,-0.028161585365852563,0.4281901218528175,0.5321909899052977,0.3683633558979487,0.27393248241058765,Olfr676,259099,path:mmu04740,False
19823,Olfr677,0.04594146341463645,0.15183734126112128,0.2328698705089965,0.8186214095383133,0.6328866983186653,Olfr677,258355,path:mmu04740,False
19824,Olfr678,-0.30510426829268233,2.0427647302201942e-12,6.521018696543558e-11,11.689781649153574,10.185684554616332,Olfr678,258753,path:mmu04740,False
19825,Olfr679,0.12636280487804807,0.0013963676987203385,0.004437445597665346,2.855000205997767,2.3528669582813158,Olfr679,259046,path:mmu04740,False
19826,Olfr68,-0.04945060975609738,0.1847636228160183,0.27342010872163736,0.7333835307641984,0.5631695483428177,Olfr68,18369,path:mmu04740,False
19827,Olfr681,0.3139634146341468,3.587598286857429e-15,2.381009379742613e-13,14.4451961920405,12.623238893733115,Olfr681,404318,path:mmu04740,False
19828,Olfr683,-0.0707006097560976,0.10439756968037547,0.17135390017071328,0.9813096113594992,0.7661060061839675,Olfr683,259047,path:mmu04740,False
19829,Olfr684,0.08467012195121804,0.07958697487605518,0.1368870891231717,1.0991580026432133,0.8636375115955953,Olfr684,244187,path:mmu04740,False
19830,Olfr685,0.29927682926829746,3.472943882206276e-09,5.099645572829458e-08,8.459302234208689,7.292460006473283,Olfr685,258160,path:mmu04740,False
19831,Olfr686,0.14267560975609594,2.838115351102617e-06,1.9590786964745445e-05,5.546969957247366,4.707948117982713,Olfr686,259072,path:mmu04740,False
19832,Olfr688,-0.07675548780487773,0.011673322671182065,0.027475153662311128,1.932805509646899,1.5610598699870128,Olfr688,259161,path:mmu04740,False
19833,Olfr689,0.5639920731707306,7.843101016896031e-28,9.51411726132916e-25,27.105512191365275,24.021631500211225,Olfr689,258745,path:mmu04740,True
19834,Olfr69,-0.0884829268292684,0.00292983315538768,0.008418595466231079,2.5331571106211808,2.0747603588740318,Olfr69,18370,path:mmu04740,False
19835,Olfr690,-0.2963829268292688,2.457087679556487e-09,3.7744989375838284e-08,8.609579345730687,7.423140692534263,Olfr690,56860,path:mmu04740,False
19836,Olfr691,-0.07784756097561107,0.045491361484483336,0.08599289048685774,1.3420710652287366,1.065537452825719,Olfr691,259063,path:mmu04740,False
19837,Olfr692,0.09096707317073084,0.0113178949910229,0.026790342288271363,1.9462343398255773,1.5720217375691772,Olfr692,258352,path:mmu04740,False
19838,Olfr693,0.19653231707317165,2.608017333883603e-06,1.8216909304334126e-05,5.583689526442809,4.739525303868618,Olfr693,258445,path:mmu04740,False
19839,Olfr695,0.4381128048780463,1.9478130845173254e-19,3.3968251257423367e-17,18.71045272110088,16.468926810763186,Olfr695,258591,path:mmu04740,False
19840,Olfr697,0.1305378048780499,0.003246577692250049,0.009211151755493738,2.488574199779749,2.035686062552147,Olfr697,258592,path:mmu04740,False
19841,Olfr698,0.011243292682925343,0.7833024283265729,0.8412891550669317,0.10607052709304203,0.07505470947372173,Olfr698,258595,path:mmu04740,False
19842,Olfr699,-0.18045365853658255,1.1030124783197362e-05,6.463842582960667e-05,4.957419574382338,4.189509228685203,Olfr699,258180,path:mmu04740,False
19843,Olfr70,-0.00382378048780474,0.911427261132548,0.9370474737182968,0.04027798564782675,0.02823840585543633,Olfr70,56014,path:mmu04740,False
19844,Olfr700,-0.2303518292682911,4.0436071986591073e-07,3.506440158170041e-06,6.3932310389713205,5.455133568485803,Olfr700,258593,path:mmu04740,False
19845,Olfr701,0.031928048780487835,0.4393015849556519,0.5431568577297089,0.3572372298413221,0.26507473282551297,Olfr701,66786,path:mmu04740,False
19846,Olfr702,-0.2191152439024409,2.471051933097125e-09,3.786345190117595e-08,8.607118127110871,7.4217797951980415,Olfr702,258590,path:mmu04740,False
19847,Olfr703,-0.11364207317073305,0.005226915303692105,0.013813809689677692,2.2817545371008663,1.8596865314840745,Olfr703,258589,path:mmu04740,False
19848,Olfr704,-0.006673170731708034,0.8146570118523853,0.8646755103133957,0.08902520010996341,0.06314684111269607,Olfr704,257902,path:mmu04740,False
19849,Olfr705,-0.04801097560975354,0.3089554127381102,0.41298080423242345,0.510104191769353,0.3840701343234503,Olfr705,259034,path:mmu04740,False
19850,Olfr706,0.04525060975609918,0.2525264057420974,0.35031220262888796,0.5976932026206208,0.4555447343863076,Olfr706,258350,path:mmu04740,False
19851,Olfr707,-0.05694634146341215,0.07799684433892436,0.13455487841829925,1.1079229680007459,0.8711005518449306,Olfr707,194433,path:mmu04740,False
19852,Olfr71,0.04062926829268143,0.24492125783590246,0.34193450542499554,0.6109735188354031,0.4660570713018733,Olfr71,56015,path:mmu04740,False
19853,Olfr710,-0.06754146341463141,0.07976267689748974,0.1370705218051856,1.0982002791911354,0.8630559339330196,Olfr710,258594,path:mmu04740,False
19854,Olfr711,0.04923231707316855,0.2144933328505342,0.30753574908342074,0.6685862025525596,0.5121043929706793,Olfr711,259037,path:mmu04740,False
19855,Olfr713,0.010207317073172463,0.7553754520629291,0.8188483959199251,0.12183713283499566,0.08679649739711358,Olfr713,259036,path:mmu04740,False
19856,Olfr715,-0.3039932926829261,7.685845381176331e-12,2.140566758902873e-10,11.114308356636872,9.669471223063953,Olfr715,258776,path:mmu04740,False
19857,Olfr716,0.11670670731707312,0.0018901926037043133,0.005758665480938144,2.7234939405547003,2.239678148766881,Olfr716,258597,path:mmu04740,False
19858,Olfr720,0.32311768292682785,5.2061128319745435e-11,1.1953256959638714e-09,10.283486423669556,8.922513744349613,Olfr720,258387,path:mmu04740,False
19859,Olfr722,-0.0934719512195139,0.0011244154312084929,0.003682557513189958,2.9490732028700832,2.433850461738288,Olfr722,258487,path:mmu04740,False
19860,Olfr723,0.07557835365853817,0.008230177652104018,0.02047464156701507,2.0845907902438943,1.6887836923431256,Olfr723,259147,path:mmu04740,False
19861,Olfr725,0.1854829268292688,1.3371301783337716e-05,7.642994095266466e-05,4.873826309282617,4.116736475936965,Olfr725,258314,path:mmu04740,False
19862,Olfr726,0.29240548780487785,2.2150366179805325e-09,3.454666039543209e-08,8.654619089822207,7.461593929243086,Olfr726,258313,path:mmu04740,False
19863,Olfr727,-0.037099390243900736,0.32173485016948744,0.4262015684918254,0.4925018939735313,0.3703849563437989,Olfr727,258316,path:mmu04740,False
19864,Olfr728,0.05073414634146278,0.1975699170273069,0.2884034722751201,0.7042791825401425,0.5399995151702007,Olfr728,258039,path:mmu04740,False
19865,Olfr729,-0.055864024390245966,0.1472777948153756,0.2270228629515148,0.8318627271295422,0.6439304038038379,Olfr729,258275,path:mmu04740,False
19866,Olfr73,-0.022120121951220817,0.6188878525477016,0.7069904918059571,0.20838804150055512,0.15058642691593382,Olfr73,117004,path:mmu04740,False
19867,Olfr730,-0.14250000000000096,0.00022608394363174023,0.0009143439357657064,3.6457302799356888,3.0388904111495725,Olfr730,258486,path:mmu04740,False
19868,Olfr731,-0.07120365853658761,0.0430758631876556,0.08207342693738744,1.3657660110620673,1.0857974324360795,Olfr731,258360,path:mmu04740,False
19869,Olfr734,0.07194329268292687,0.04250930721016441,0.08115683509084025,1.3715159728323227,1.0906748976833502,Olfr734,258658,path:mmu04740,False
19870,Olfr735,0.31863536585365715,1.1825373744258327e-12,4.015661519531579e-11,11.927185124374168,10.396242901041033,Olfr735,257909,path:mmu04740,False
19871,Olfr736,0.12653780487804944,0.011927744489905929,0.027986492686126796,1.9234416726915853,1.553051524631475,Olfr736,258660,path:mmu04740,False
19872,Olfr738,0.18311402439024604,2.8701228337959728e-05,0.00014967550053961092,4.5420995161934545,3.824849280827325,Olfr738,258662,path:mmu04740,False
19873,Olfr739,0.155534146341461,0.00014051665770501988,0.0006030230387164128,3.8522721887798816,3.21966609516288,Olfr739,258663,path:mmu04740,False
19874,Olfr74,0.1417012195121945,6.89892535140102e-05,0.00032339638267033324,4.161218554234448,3.490264842175751,Olfr74,117005,path:mmu04740,False
19875,Olfr740,0.04705365853658528,0.1227808289159544,0.19540228858453815,0.9108694389439136,0.7090703540572877,Olfr740,258661,path:mmu04740,False
19876,Olfr741,0.08457378048780663,0.00563180402258628,0.01474642533075566,2.249352466328696,1.8313132439080173,Olfr741,258233,path:mmu04740,False
19877,Olfr742,-0.23965304878048865,8.874300607770269e-07,7.018122193794417e-06,6.051865864093133,5.153779074475038,Olfr742,258422,path:mmu04740,False
19878,Olfr744,-0.04971158536585296,0.34364520186414194,0.4483444659837201,0.4638897155363094,0.3483881864661307,Olfr744,257884,path:mmu04740,False
19879,Olfr745,0.4564847560975638,5.950563944607267e-20,1.2614617837912592e-17,19.22544187352775,16.899125901975562,Olfr745,258296,path:mmu04740,False
19880,Olfr746,0.11944146341463302,0.0008632706817366867,0.0029186411980338216,3.0638530082793767,2.534819291545661,Olfr746,258295,path:mmu04740,False
19881,Olfr747,-0.17293780487804788,1.6262157092763475e-05,9.097724830143236e-05,4.788821847957842,4.041067202981732,Olfr747,258264,path:mmu04740,False
19882,Olfr748,0.06227804878048904,0.15856509202723773,0.2413235369355779,0.7997924160637538,0.6174003181130192,Olfr748,258113,path:mmu04740,False
19883,Olfr749,-0.07885487804878011,0.021034560090888704,0.0449666751110784,1.6770665662282702,1.3471092234904325,Olfr749,56858,path:mmu04740,False
19884,Olfr750,0.050144512195121387,0.07890603613086619,0.13588715978527194,1.102889772987577,0.8668215785718327,Olfr750,404319,path:mmu04740,False
19885,Olfr76,-0.2360060975609741,6.044089889911336e-08,6.484114091546035e-07,7.2186690852989015,6.188149352106535,Olfr76,258677,path:mmu04740,False
19886,Olfr763,0.11715182926829383,0.004052738141914803,0.011109309981691302,2.3922514562620947,1.9543129149970468,Olfr763,258861,path:mmu04740,False
19887,Olfr765,-0.2994609756097564,2.941616173182893e-09,4.4205223084272856e-08,8.531413995355411,7.354526413396075,Olfr765,544748,path:mmu04740,False
19888,Olfr767,-0.07747317073170913,0.4332413010907609,0.5372152768082664,0.3632701485822124,0.26985164578143905,Olfr767,258315,path:mmu04740,False
19889,Olfr768,0.0390530487804881,0.14634609890897232,0.2259078875699831,0.8346188498949493,0.6460686054306,Olfr768,258863,path:mmu04740,False
19890,Olfr769,0.15219634146341665,0.00026342693299704045,0.0010439069114320106,3.579339824461451,2.9813382270558773,Olfr769,257667,path:mmu04740,False
19891,Olfr77,0.11481036585365878,0.001309465290451838,0.004199173831255087,2.8829060087813367,2.37683614670232,Olfr77,258336,path:mmu04740,False
19892,Olfr770,0.4111469512195116,7.736120203525591e-13,2.7601010562742036e-11,12.111476790822381,10.559075016710581,Olfr770,258862,path:mmu04740,False
19893,Olfr771,-0.33875426829268385,2.234324176061344e-16,1.9436839993744804e-14,15.650853815257687,13.711374340481367,Olfr771,258540,path:mmu04740,False
19894,Olfr772,0.021538414634145298,0.5509258686236336,0.647371991249437,0.2589068349297553,0.1888460944128268,Olfr772,257666,path:mmu04740,False
19895,Olfr773,0.07549634146341422,0.020869000846506367,0.044652095392794376,1.6804983433272789,1.3501581561220093,Olfr773,257664,path:mmu04740,False
19896,Olfr774,-0.4710091463414621,3.5265515449625136e-29,4.8126408115160297e-26,28.452649764015842,25.317616550414407,Olfr774,258232,path:mmu04740,False
19897,Olfr776,-0.10148475609756068,0.05832588480210535,0.10603161224327452,1.2341386642486156,0.9745646349613876,Olfr776,404321,path:mmu04740,False
19898,Olfr777,-0.06788658536585324,0.018536707007581768,0.040398143278825016,1.7319674144988442,1.3936385948470906,Olfr777,258537,path:mmu04740,False
19899,Olfr78,0.12226585365853634,9.575477082824132e-08,9.802182002037738e-07,7.018839578792626,6.008677237984696,Olfr78,170639,path:mmu04740,False
19900,Olfr780,0.1410378048780485,0.00012543201194494032,0.0005465591659983579,3.901591611537005,3.262362818022123,Olfr780,258281,path:mmu04740,False
19901,Olfr781,-0.2042012195121954,1.2118325842695147e-07,1.209340241203147e-06,6.916557374187901,5.917451495591935,Olfr781,258723,path:mmu04740,False
19902,Olfr782,-0.07271097560975726,0.012148961553607404,0.028401774681265275,1.9154608422971109,1.5466545222698451,Olfr782,257985,path:mmu04740,False
19903,Olfr784,0.13179451219512114,0.004639751567064165,0.012476474811187936,2.3335052728808177,1.9039081058646339,Olfr784,258724,path:mmu04740,False
19904,Olfr786,-0.01740121951219553,0.6178571855943169,0.705991656076158,0.20911189817327872,0.1512004317265189,Olfr786,258542,path:mmu04740,False
19905,Olfr787,0.0998320121951215,0.0023371161008874323,0.006939207242708333,2.6313197126303107,2.158690141905796,Olfr787,258069,path:mmu04740,False
19906,Olfr788,-0.09201951219512328,0.010123587706988785,0.02437977624491799,1.9946655502211887,1.6129702846094889,Olfr788,258544,path:mmu04740,False
19907,Olfr790,0.060213414634145764,0.06599787832999494,0.1174939807040717,1.1804700257367118,0.9299843820217574,Olfr790,258935,path:mmu04740,False
19908,Olfr791,-0.0036390243902415524,0.9128603091168696,0.9380791062484396,0.03959567550105233,0.02776053693161688,Olfr791,258932,path:mmu04740,False
19909,Olfr792,-0.021115853658535855,0.6660798049011982,0.7469110794996746,0.17647373366475858,0.1267310982933894,Olfr792,258150,path:mmu04740,False
19910,Olfr794,-0.005815853658534209,0.8634588109082402,0.9024326601656818,0.0637583745086989,0.04458519541629602,Olfr794,258375,path:mmu04740,False
19911,Olfr796,0.05014878048780602,0.2291527344852401,0.32419465651104484,0.6398749559414948,0.489194147621039,Olfr796,258933,path:mmu04740,False
19912,Olfr798,-0.08376707317073072,0.03881749773128259,0.07526017252375736,1.410972463706074,1.1234347904537052,Olfr798,258549,path:mmu04740,False
19913,Olfr799,-0.09401341463414692,0.03639311874979288,0.07128767811085741,1.4389807254583367,1.146985530329287,Olfr799,258929,path:mmu04740,False
19914,Olfr8,-0.05973323170731781,0.02253897953094115,0.047696918284249004,1.6470657508504185,1.3215096799825459,Olfr8,18372,path:mmu04740,False
19915,Olfr800,0.007390853658534979,0.8310002712428529,0.8773958779888904,0.08039883445986608,0.05680441024436787,Olfr800,258541,path:mmu04740,False
19916,Olfr801,0.05579817073170723,0.14727142072292318,0.2270228629515148,0.8318815235345817,0.6439304038038379,Olfr801,258282,path:mmu04740,False
19917,Olfr802,-0.09852134146341383,0.0030832137571561963,0.008808317727005827,2.5109963648825464,2.0551070282101613,Olfr802,258934,path:mmu04740,False
19918,Olfr803,0.05124695121951284,0.23750700019666385,0.3337386800498201,0.6243235856097218,0.4765934560401707,Olfr803,258547,path:mmu04740,False
19919,Olfr804,-0.11194451219511857,0.043201984856714164,0.08229936654565989,1.3644962996546242,1.084603507518996,Olfr804,258068,path:mmu04740,False
19920,Olfr805,-0.14985426829268267,3.234221548343764e-05,0.00016577283452602368,4.49023023367897,3.78048663652433,Olfr805,258548,path:mmu04740,False
19921,Olfr806,-0.16957621951219526,0.00010966776311968415,0.0004860149396627366,3.9599210146926542,3.3133503807102045,Olfr806,258546,path:mmu04740,False
19922,Olfr807,0.17396341463414622,6.19526496463872e-05,0.00029490649771721477,4.207940114595473,3.5303156584700965,Olfr807,258931,path:mmu04740,False
19923,Olfr808,-0.25402256097560993,5.199653056613519e-07,4.376808962650586e-06,6.2840256334084765,5.358842408899179,Olfr808,258930,path:mmu04740,False
19924,Olfr809,0.02108719512195201,0.3830438931223145,0.4873136052162056,0.41675145723612494,0.3121914634640965,Olfr809,258321,path:mmu04740,False
19925,Olfr810,0.05449999999999822,0.027891730330038042,0.056971966702301514,1.5545245424038243,1.2443387882102597,Olfr810,258543,path:mmu04740,False
19926,Olfr811,-0.26193719512195024,2.152076595955652e-08,2.5918694138274497e-07,7.667142275473638,6.5863868833117865,Olfr811,258545,path:mmu04740,False
19927,Olfr812,-0.4819536585365869,2.4438886351099337e-32,5.929145371958375e-29,31.61191858822457,28.22700790140653,Olfr812,258791,path:mmu04740,False
19928,Olfr813,0.2620798780487794,3.663183461842975e-13,1.4411821781863307e-11,12.436141330183174,10.84128111704849,Olfr813,258252,path:mmu04740,False
19929,Olfr814,-0.04998109756097335,0.1407832896944853,0.21891490745471348,0.8514488908200148,0.6597246632613121,Olfr814,259165,path:mmu04740,False
19930,Olfr815,-0.08629451219511974,0.01015844010290973,0.024441822550637357,1.993172975783384,1.6118664132341751,Olfr815,258665,path:mmu04740,False
19931,Olfr816,-0.10104024390243717,0.0007359435044289901,0.002544099916998281,3.133155523510972,2.594465836204097,Olfr816,258667,path:mmu04740,False
19932,Olfr818,0.2921274390243891,1.0580593477605442e-16,9.96001321352259e-15,15.975489971542757,14.001740085416046,Olfr818,258773,path:mmu04740,False
19933,Olfr820,-0.021679268292682963,0.4523032792680862,0.5558956491511124,0.3445702635411214,0.25500672505670524,Olfr820,258670,path:mmu04740,False
19934,Olfr821,-0.07175121951219765,0.06867861530148771,0.12131551608315168,1.1631784696699057,0.9160836499302144,Olfr821,258772,path:mmu04740,False
19935,Olfr822,0.02942256097561113,0.32604981933159083,0.4307937677057537,0.4867160361046274,0.365730588267694,Olfr822,258666,path:mmu04740,False
19936,Olfr823,-0.08866036585365755,0.0009759924327430512,0.003250083082041257,3.0105535495778537,2.4881055369870095,Olfr823,258668,path:mmu04740,False
19937,Olfr824,-0.07089146341463337,0.012418523273037062,0.028889671390023894,1.9059300444574536,1.5392573980765707,Olfr824,258669,path:mmu04740,False
19938,Olfr825,-0.059199390243903416,0.1333470274782811,0.20925918822684111,0.8750166609952407,0.6793154637595128,Olfr825,258672,path:mmu04740,False
19939,Olfr826,-0.14394573170731384,0.0008514136756747634,0.0028845023441983644,3.0698593783280312,2.539929103760094,Olfr826,258671,path:mmu04740,False
19940,Olfr827,0.036500609756099145,0.24146295209995314,0.3378408021980313,0.6171494940338874,0.4712879003560448,Olfr827,258297,path:mmu04740,False
19941,Olfr828,-0.008243292682927894,0.807970166001927,0.8595379789140196,0.09260467509168203,0.06573492913587535,Olfr828,258598,path:mmu04740,False
19942,Olfr829,-0.06497073170731849,0.1526084147866552,0.2337241170559456,0.8164215188408044,0.6312964721866425,Olfr829,259070,path:mmu04740,False
19943,Olfr830,0.039801829268291115,0.23589211178441696,0.3319608314522264,0.6272865816484382,0.4789131563190981,Olfr830,258559,path:mmu04740,False
19944,Olfr832,-0.06374634146341585,0.03629721651878842,0.0711444993436037,1.4401266779082489,1.1478586724886002,Olfr832,258075,path:mmu04740,False
19945,Olfr834,-0.06874390243902351,0.026583687125397173,0.05477022158737944,1.575384783093818,1.26145550201477,Olfr834,258074,path:mmu04740,False
19946,Olfr835,-0.026372560975612025,0.5075447252761758,0.6079788828398781,0.2945256813264885,0.21611150497954074,Olfr835,257872,path:mmu04740,False
19947,Olfr836,0.03480670731707214,0.2924719937402656,0.3948145893860093,0.5339157143557757,0.4036068074391548,Olfr836,258557,path:mmu04740,False
19948,Olfr837,-0.15301158536585469,4.216511268856353e-05,0.0002097210103769441,4.3750467346596364,3.6783580586443994,Olfr837,258558,path:mmu04740,False
19949,Olfr843,-0.22185853658536647,2.1651627027842856e-06,1.5480133469317247e-05,5.664509462697956,4.810225299161001,Olfr843,258560,path:mmu04740,False
19950,Olfr845,-0.07965060975609717,0.06085084957781948,0.1099080404112572,1.2157333539272073,0.9589705352515641,Olfr845,258249,path:mmu04740,False
19951,Olfr846,-0.11485060975609596,0.00034716392486996484,0.0013277849535007324,3.4594654103500986,2.8768722570994227,Olfr846,258279,path:mmu04740,False
19952,Olfr847,-0.06414451219512253,0.2171978583667736,0.3104773943642602,0.663144461330327,0.5079700150051327,Olfr847,258518,path:mmu04740,False
19953,Olfr849,-0.19031768292683005,6.703174471958361e-10,1.2006875684594818e-08,9.173719476530092,7.920569985891116,Olfr849,258520,path:mmu04740,False
19954,Olfr850,-0.15934695121951314,0.0001016916232203395,0.00045444875010563097,3.9927148203222607,3.34251508670232,Olfr850,258516,path:mmu04740,False
19955,Olfr851,0.12249999999999872,0.00013735957751690044,0.0005914506754252653,3.862141053624375,3.228081467914889,Olfr851,258907,path:mmu04740,False
19956,Olfr853,0.11048109756097536,0.0007726489310023483,0.0026518059428538624,3.1120177919310184,2.5764582604450035,Olfr853,258908,path:mmu04740,False
19957,Olfr854,-0.01870731707317219,0.511140977301008,0.6110464406990151,0.2914593010006506,0.2139257812912271,Olfr854,258515,path:mmu04740,False
19958,Olfr855,0.2687999999999997,4.076658924314566e-13,1.569909128966641e-11,12.389695622490569,10.804125485126116,Olfr855,258517,path:mmu04740,False
19959,Olfr857,-0.05156951219512251,0.3087984502924104,0.4128215368967599,0.5103248878412999,0.3842376536496589,Olfr857,257963,path:mmu04740,False
19960,Olfr859,-0.01472804878048617,0.7776266549870468,0.8366906215464418,0.1092288613593178,0.07743509898782204,Olfr859,258519,path:mmu04740,False
19961,Olfr860,0.03640731707316913,0.31230022623624204,0.4163049719089344,0.5054277011584791,0.38058840232552,Olfr860,258521,path:mmu04740,False
19962,Olfr862,0.032581097560974825,0.4190319986879687,0.5232508115836554,0.377752811585031,0.2812900893800455,Olfr862,258555,path:mmu04740,False
19963,Olfr866,0.020918902439023057,0.5744893056495954,0.6683703105743242,0.24071805146759775,0.17498284998169292,Olfr866,258551,path:mmu04740,False
19964,Olfr867,0.029849999999998825,0.5168655700847042,0.6167418833160018,0.2866223964843431,0.20989655737007465,Olfr867,257898,path:mmu04740,False
19965,Olfr868,0.08374756097560887,0.0030586763417421664,0.008746228119688344,2.5144664760823607,2.058179199546632,Olfr868,258552,path:mmu04740,False
19966,Olfr869,0.009815243902440152,0.7394202616263575,0.805690973232772,0.13110865304346644,0.09383150205926202,Olfr869,258550,path:mmu04740,False
19967,Olfr870,-0.0207365853658521,0.6282630410893097,0.7151933424839726,0.20185848782994534,0.1455765369077918,Olfr870,57251,path:mmu04740,False
19968,Olfr871,-0.046692073170731874,0.08544401551415062,0.14508671582171853,1.068318349797511,0.8383723498602174,Olfr871,258905,path:mmu04740,False
19969,Olfr872,-0.010570731707316485,0.7487444200301449,0.8134153147598493,0.12566640114239472,0.08968765507738509,Olfr872,258553,path:mmu04740,False
19970,Olfr873,0.02506829268292865,0.3976378841100556,0.5022806432687182,0.4005122458135363,0.29905355822023405,Olfr873,258554,path:mmu04740,False
19971,Olfr874,-0.1334713414634141,4.733088024965648e-05,0.00023250163560208087,4.3248554185403805,3.6335739875892537,Olfr874,258882,path:mmu04740,False
19972,Olfr875,-0.1689567073170748,1.4248753324739762e-05,8.097905487914959e-05,4.846223131997307,4.091627296265622,Olfr875,258744,path:mmu04740,False
19973,Olfr876,-0.15495670731707456,5.348189589911554e-07,4.484551447608249e-06,6.2717932056746415,5.348280989313436,Olfr876,258883,path:mmu04740,False
19974,Olfr877,-0.13465975609756242,0.001269468747307518,0.004089532324794874,2.89637798643182,2.3883263546758204,Olfr877,258412,path:mmu04740,False
19975,Olfr878,-0.1190067073170722,0.00022094271176340395,0.0008965404406901924,3.6557203199362287,3.0474301157253634,Olfr878,258794,path:mmu04740,False
19976,Olfr881,-0.052237195121949576,0.0865807826419735,0.1467197082303891,1.062578492725286,0.8335115453194876,Olfr881,258413,path:mmu04740,False
19977,Olfr883,-0.09194939024390257,0.008370334426584865,0.02075238471721137,2.07725718994952,1.6829319900353772,Olfr883,258414,path:mmu04740,False
19978,Olfr884,-0.0951878048780488,1.580784641861663e-05,8.864004277105653e-05,4.801127292130898,4.052370043057553,Olfr884,257996,path:mmu04740,False
19979,Olfr885,-0.13713231707317064,6.794112954461607e-09,9.231453413856204e-08,8.16786723711103,7.034729917617017,Olfr885,257885,path:mmu04740,False
19980,Olfr887,-0.05177378048780579,0.1008491360720367,0.16674627583496734,0.9963278178354924,0.7779438569759402,Olfr887,258415,path:mmu04740,False
19981,Olfr888,-0.10581707317073263,0.001779010222499137,0.0054603160259022576,2.7498215563780137,2.2627822209704163,Olfr888,258416,path:mmu04740,False
19982,Olfr889,-0.05532560975609968,0.036362494133707374,0.07124686462755747,1.4393463358087888,1.147234242967337,Olfr889,258475,path:mmu04740,False
19983,Olfr890,-0.003686585365852757,0.9029685316645252,0.9310755817092172,0.04432738452878311,0.031015062963977037,Olfr890,258474,path:mmu04740,False
19984,Olfr891,-0.19409756097561195,9.269382858940141e-08,9.529047774244722e-07,7.032949179542543,6.020950495694616,Olfr891,258471,path:mmu04740,False
19985,Olfr893,-0.2703542682926834,3.239929226819484e-11,7.922044195700273e-10,10.489464476440752,9.101162739071944,Olfr893,258333,path:mmu04740,False
19986,Olfr894,0.08087256097561024,0.005826400407601343,0.015157804468006115,2.234599672671559,1.8193636995273053,Olfr894,258868,path:mmu04740,False
19987,Olfr895,-0.2167493902439004,2.682357919528323e-06,1.866452682374153e-05,5.571483272679443,4.728983015673002,Olfr895,258875,path:mmu04740,False
19988,Olfr9,0.3727073170731714,2.099107180484604e-14,1.1458501321470326e-12,13.677965385760315,11.940872180830915,Olfr9,18373,path:mmu04740,False
19989,Olfr90,-0.0016841463414642988,0.9666324918353432,0.9764526889977844,0.01473861082383618,0.010348794265482693,Olfr90,258469,path:mmu04740,False
19990,Olfr901,0.1722725609756104,0.004511340442391224,0.012182181370221666,2.345694398201993,1.9142749389422895,Olfr901,258028,path:mmu04740,False
